mode,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,
1,63568.4065983636,91.1319009436397,7955.50249725621,-136.133464654383,7311.35886064803,67.3615738218193,-9.49498318258895,30.0483002891342,-54.0058413052829,7311.35886064803,-7.27028064972546,-13.2776940228098,59.8142466007057,
1,63572.086598363,90.6322722227341,7954.53359097137,-135.402482007872,7283.90128414821,67.5479612787184,-9.96602040510585,30.0344888333706,-58.0449392402248,7283.90128414821,-50.8936117268004,-13.3247364021585,59.0839547874473,
1,63575.8065983624,90.1297934599193,7953.43148502682,-134.70213013827,7256.45024854646,67.7350144952851,-10.4495604888132,29.9235415039245,-57.5817400889264,7256.45024854646,-20.5093062958267,-13.3708511302791,58.8090762353686,
1,63579.2465983618,89.6676497834437,7952.3202806563,-133.976255728397,7229.00614375215,67.9067380223792,-10.9034228975448,29.9506119255753,-57.6552083979766,7229.00614375215,49.4939496608031,-13.4167785969353,59.5323397629758,
1,63582.7065983613,89.2054810433006,7951.08677402245,-133.168863321941,7204.31265571789,68.0782139685699,-11.3665456038017,30.0514020583431,-57.6333506550551,7204.31265571789,30.6589762060339,-13.4577438342294,59.9533525053874,
1,63586.4065983607,88.7144834317649,7949.61172856079,-132.226684531978,7174.14018829056,68.2601624559302,-11.8692603681623,30.094661189184,-57.6281355330828,7174.14018829056,-12.3168921434144,-13.5072786404025,59.7635870362037,
1,63590.0065983601,88.2402343016434,7948.05259202228,-131.234455245497,7146.71922334146,68.4357427107656,-12.3686974140958,29.9897772283654,-57.6211838646172,7146.71922334146,11.0316112174787,-13.5517776836915,59.927758136317,
1,63593.6465983595,87.7645027580233,7946.33639092377,-130.146659188116,7119.30679142387,68.6117775372159,-12.8757664229093,30.0415658969287,-57.6162309387721,7119.30679142387,21.8947211773184,-13.5957127604496,60.2387607891023,
1,63597.326598359,87.2877422109842,7944.42035599971,-128.950127918068,7091.90338974498,68.7881725838584,-13.3991866372564,30.0322338482483,-57.6133098245449,7091.90338974498,-45.8055736183906,-13.6389474293351,59.5697367359831,
1,63600.8265983584,86.8385372474082,7942.46116427736,-127.726292066574,7064.50950424793,68.9544287644167,-13.9045525629751,29.9450781602783,-57.6138460239205,7064.50950424793,38.7944094706781,-13.6814797399985,60.1489095977357,
1,63604.4665983578,86.3761065805256,7940.2417673534,-126.343360773164,7037.12556410103,69.1257281657174,-14.438057066113,30.0974580870614,-57.6086546155528,7037.12556410103,7.08927941695038,-13.7231515540022,60.2350942087246,
1,63608.1465983572,85.9139160250537,7937.7937436412,-124.831130990279,7009.75218453624,69.2971952729633,-14.9857554391976,30.0139972853826,-57.6094034905966,7009.75218453624,-23.0780045635856,-13.763887162662,59.8996385038568,
1,63611.6865983567,85.4747495842874,7935.28381892162,-123.269873296479,6982.38987016442,69.4604655990767,-15.5206342230477,29.9681591164096,-57.6069210906862,6982.38987016442,23.1874764183967,-13.8036737094342,60.2438671910827,
1,63615.3665983561,85.0243179345205,7932.43732976136,-121.513054450933,6955.03914136836,69.628402846411,-16.0851148661337,30.088069761892,-57.6075323150581,6955.03914136836,3.76274974107582,-13.8423029448768,60.2886279999521,
1,63619.0465983555,84.580580380911,7929.37752130404,-119.63000110873,6927.70068139365,69.7944614955243,-16.6583190059536,29.9825551625015,-57.6077386488502,6927.70068139365,-10.4329271795768,-13.8798270787311,60.1368120152801,
1,63622.6665983549,84.1510769674666,7926.14780744438,-117.646198580756,6900.37503648456,69.9559271604248,-17.2307965435075,30.0362200176308,-57.6077324947429,6900.37503648456,7.18192965518756,-13.9161547991732,60.2446985541351,
1,63626.3665983543,83.7197620403478,7922.60312828068,-115.476991832823,6870.33243622274,70.1189721441911,-17.8248640086344,29.9579429642322,-57.6082384052978,6870.33243622274,11.046077750515,-13.9545950351758,60.4009017668745,
1,63630.0065983537,83.303531839693,7918.89279548844,-113.20003650419,6843.03581815261,70.2773552485372,-18.4182154717206,30.072210267543,-57.6089593912675,6843.03581815261,11.9054965086898,-13.9880911576265,60.5679328740779,
1,63633.6865983531,82.8914456156297,7914.83858546026,-110.739048844353,6815.75410568342,70.4353848011453,-19.0271715981524,30.0218456358161,-57.6077695458814,6815.75410568342,-26.8769457670978,-14.0200018214401,60.1758475726258,
1,63637.1865983526,82.508158249977,7910.75795980616,-108.262260169032,6788.48801671372,70.5836764781409,-19.6148969979663,30.02594974199,-57.606746976663,6788.48801671372,22.2943771032205,-14.0504753180352,60.5090422761615,
1,63640.766598352,82.1253490586365,7906.29834341795,-105.576819479658,6761.23830355034,70.733276029073,-20.2247590935525,29.9944501454246,-57.6084378740523,6761.23830355034,-8.22797377721145,-14.079310837086,54.872019672614,
1,63644.2065983514,81.7668112837207,7901.7677621736,-102.855893634456,6736.7281979798,70.8749888554625,-20.8191264706032,30.0149306921097,-57.6075217114257,6736.7281979798,-22.1207639181457,-14.1038663211436,54.5562356487498,
1,63647.6665983509,81.4158902567774,7896.92265314193,-99.9693523807266,6709.51176241715,71.0154587257654,-21.4252635598168,30.0161614559663,-57.608027591411,6709.51176241715,-32.2866648954096,-14.1294404998112,54.0998151577088,
1,63651.0465983504,81.082963345645,7891.93420852938,-97.0100655130509,6685.03295124802,71.1506276727469,-22.0254822403358,29.9805154443521,-57.6081560424146,6685.03295124802,-39.2192453640246,-14.1509096154506,53.5476691336466,
1,63654.6465983498,80.73963555195,7886.33518110874,-93.7051081034441,6657.85276029835,71.2923059866464,-22.6736105066344,30.020012233713,-57.6075208122964,6657.85276029835,19.7588459520202,-14.173060027137,53.8488671816938,
1,63658.1865983492,80.4139146936582,7880.52314173436,-90.2970329144416,6630.69288086831,71.4292617363759,-23.3198634031351,30.0174476570025,-57.6079186753817,6630.69288086831,11.1313962261074,-14.1932802304731,54.0010510298223,
1,63661.6865983487,80.1039922822397,7874.49696171363,-86.7812190486736,6603.55415623679,71.5623096082957,-23.9675398824775,29.9795084767497,-57.6079328291541,6603.55415623679,8.48800137944818,-14.2116203083686,54.1187501656287,
1,63665.2065983481,79.8049647349659,7868.16079243935,-83.1002521060813,6576.43739181168,71.6936925339495,-24.6276823670411,30.0517549346703,-57.6074755255557,6576.43739181168,3.60710714774905,-14.2280475250565,54.1671458319763,
1,63668.7065983475,79.5207468554256,7861.55560313411,-79.2929426116812,6552.05182694821,71.82185872927,-25.2927907993961,30.0066209036747,-57.6081019808796,6552.05182694821,-2.57062955963738,-14.2410956168626,54.1285393330955,
1,63672.246598347,79.2470746605182,7854.59468207855,-75.3060332910346,6524.9791965728,71.9489250456525,-25.9743338661612,30.0144718003746,-57.6081064988623,6524.9791965728,7.77486053124903,-14.2538402183405,54.2417710627755,
1,63675.7465983464,78.9906007553209,7847.43508862596,-71.2338449500847,6497.93100466316,72.0719614158627,-26.6568890218424,29.9710378569303,-57.607727947794,6497.93100466316,8.40505308009961,-14.2646897715105,54.3597118884179,
1,63679.2665983458,78.7472443142058,7839.99309526635,-67.0198283967617,6470.90800472541,72.1930414582859,-27.3520516023706,30.0571524410078,-57.6083673753935,6470.90800472541,8.70623031334071,-14.2737163122181,54.4817274553757,
1,63682.7465983453,78.5214630499976,7832.33792080469,-62.7282996528462,6446.609573615,72.310066149526,-28.0478521170456,29.9836214540902,-57.6079765038373,6446.609573615,-3.78580754410814,-14.2801852763607,54.4233416506808,
1,63686.2865983447,78.3072805959415,7824.31945107975,-58.2655642428426,6419.63672809501,72.4263179356954,-28.7643013031267,30.0125567655793,-57.6081228369229,6419.63672809501,9.00372540852004,-14.2857957172281,54.554813100025,
1,63689.7865983442,78.1112254029158,7816.14265952412,-53.7558626910031,6392.69137918571,72.5384327598491,-29.4811615760025,30.0166385673554,-57.6076149464688,6392.69137918571,6.47398818819329,-14.2896832178789,54.6443647615651,
1,63693.2865983436,77.9311018191958,7807.74071114411,-49.1644412590649,6365.77425533223,72.6476849810199,-30.2063949112455,30.0146618908581,-57.6079954475744,6365.77425533223,3.74086948548393,-14.2919867257102,54.6955520563114,
1,63696.766598343,77.7680623642998,7799.17928624458,-44.531278698499,6341.57354167807,72.7534215074772,-30.9356878839934,30.0126301939754,-57.6076523768687,6341.57354167807,6.98394703997928,-14.2928017709747,54.7947093081473,
1,63700.3065983425,77.6188540352834,7790.26903704489,-39.763849239314,6314.7119008126,72.8579694850542,-31.6858329362555,29.9726222215976,-57.6079612877882,6314.7119008126,-2.30542503579363,-14.2924222654884,54.7584971830372,
1,63703.8065983419,77.4879814337464,7781.31082438526,-35.0167568884066,6287.88030789771,72.9582990801469,-32.4355826587942,30.047193701255,-57.6080629658492,6287.88030789771,7.2293585080597,-14.2908989019366,54.8637945379552,
1,63707.2465983414,77.3756090421686,7772.3275046022,-30.3205444036306,6263.7580886427,73.0539171807485,-33.1801690294292,29.97353477235,-57.6080676004126,6263.7580886427,-6.60462199963331,-14.2885144058861,54.7652975710171,
1,63710.7665983408,77.2773569553774,7762.99536453309,-25.5067152709156,6236.98515938666,73.1486418225334,-33.9498082133308,30.0551045338173,-57.6082771594325,6236.98515938666,2.00495843333556,-14.2850151069894,54.7970358443825,
1,63714.2065983402,77.1976934088431,7753.7829556895,-20.8189436538582,6210.24383639923,73.2381222582147,-34.7093492433631,29.9914767280873,-57.6076959409003,6210.24383639923,-9.48814006749672,-14.2808105433276,54.6591903579277,
1,63717.6665983397,77.1338061555075,7744.39275689064,-16.1198389156536,6186.20394651835,73.3249983048575,-35.4805011376857,30.0121249334024,-57.6085313684989,6186.20394651835,6.9788637812153,-14.2764591748838,54.7640333253667,
1,63721.1665983391,77.085630903122,7734.863344875,-11.4217370390838,6159.52365152682,73.4096490071462,-36.2677123578209,30.0083110170875,-57.6077716177598,6159.52365152682,-5.08846966293004,-14.2713705310328,54.6876524204922,
1,63724.6865983386,77.053676269562,7725.19742850751,-6.75095296612881,6132.87591293629,73.4914674902033,-37.0664544682314,30.0189602412329,-57.6080589712893,6132.87591293629,-4.47815383038051,-14.2660012447399,54.6252183446365,
1,63728.086598338,77.0382918906892,7715.85232681257,-2.3175297663397,6108.92100406343,73.5673036377214,-37.8444458659626,30.0000319227162,-57.6076618259915,6108.92100406343,-39.5384756351896,-14.2611919213701,54.4309935520733,
1,63731.6465983375,77.0381777656674,7706.04769629989,2.23160338937214,6082.33573711475,73.6433107599777,-38.6656299268825,30.0152241667953,-57.6082940366373,6082.33573711475,14.5673501744759,-14.2559890602041,54.6578626518967,
1,63735.1465983369,77.0536562112663,7696.44433988458,6.58906003548918,6055.78353813673,73.7146155991508,-39.4792824428001,30.0124095887613,-57.6083912318658,6055.78353813673,-6.03473275046872,-14.2511868412748,54.5645970966877,
1,63738.6665983363,77.0842620985592,7686.82623812255,10.7004439795908,6029.26445052918,73.782876493454,-40.3036230956458,29.9969568794533,-61.0598155128994,6029.26445052918,-5.12720991493916,-14.2462156077217,54.4932028863597,
1,63742.1065983358,77.1264309118707,7677.47890408817,13.819995507889,6005.42525420999,73.8462039066738,-41.1148220296662,29.9809140090717,-62.5856081557447,6005.42525420999,7.46955723301653,-14.2383727744946,54.6032694639954,
1,63745.6265983352,77.1804617429553,7668.00030949717,16.8438446453742,5978.9681283975,73.9075131994948,-41.9503242387765,30.0107013557034,-62.4993040538306,5978.9681283975,-7.52450626226073,-14.2305431107499,54.4915368606288,
1,63749.1465983347,77.245110006161,7658.59444182532,19.8845695232762,5952.54342885064,73.9655869578386,-42.7958111852251,30.0133956148101,-61.5957822310434,5952.54342885064,-4.56616087195198,-14.2243909352251,54.4288712669686,
1,63752.5265983341,77.3171724007223,7649.66057415437,22.7280052135911,5928.78889136926,74.0173665333679,-43.602869415237,30.0062202028689,-61.4428691133218,5928.78889136926,0.331316000344486,-14.2201762147555,54.4356960645775,
1,63756.0265983335,77.4016918636355,7640.52079005171,25.5464623723987,5902.42556267145,74.067826238256,-44.4479666279072,30.0050274820451,-61.2480937659235,5902.42556267145,-5.67896039007974,-14.2168343696055,54.3536294217905,
1,63759.406598333,77.492472394797,7631.81294930077,28.1538002245109,5878.72595669774,74.1131742213141,-45.2680544043174,30.00466755659,-60.9415238684372,5878.72595669774,-0.398055590645527,-14.2151743761208,54.3504141903073,
1,63762.8265983325,77.5931297403323,7623.11862864536,30.6929490604158,5852.42329707219,74.1556656184351,-46.1014958738835,30.0412982358899,-60.5965330027467,5852.42329707219,-2.07410660293135,-14.2149858406977,54.320645861669,
1,63766.2065983319,77.7009363744138,7614.68881098803,33.0780745075646,5828.77794456327,74.1942973725106,-46.9284781853365,29.9817148846253,-60.2867447433814,5828.77794456327,-5.10381635533122,-14.2164293034779,54.2478398836975,
1,63769.6265983314,77.818045411828,7606.25916085961,35.3883989775038,5802.53508215453,74.229977089744,-47.7682488150104,30.0146888219223,-59.9090583848131,5802.53508215453,1.84412488907492,-14.2197558474034,54.2766872576876,
1,63773.0065983308,77.9413273464395,7598.1214125856,37.5390603820218,5778.94309472387,74.2618653029558,-48.6008351268337,30.0390137638868,-59.6017850265147,5778.94309472387,-3.25401327163854,-14.2245265066513,54.2288551173483,
1,63776.3865983303,78.0716881721653,7590.08125085104,39.5758273969725,5755.37606584655,74.2903963154699,-49.4357127840935,30.014372157137,-59.2772487253716,5755.37606584655,-5.73075998720924,-14.230780997377,54.1475253295765,
1,63779.9065983297,78.2145088554295,7581.91827271694,41.548741497484,5729.21947100426,74.3165397999573,-50.3072486068876,30.0435669179002,-58.9792494533051,5729.21947100426,4.01705209565625,-14.2398006348064,54.207894487765,
1,63783.3265983292,78.3596961691771,7574.11875081617,43.3338057495795,5703.09308224532,74.3384539321261,-51.1556991198266,30.0228544880554,-58.6334460221249,5703.09308224532,-2.81683495480956,-14.2508015223001,54.1654614795154,
1,63786.7065983286,78.5089425989147,7566.60759952556,44.9563895118656,5679.60486263971,74.3567389396658,-51.9955021761781,30.0280357035306,-58.2730796691407,5679.60486263971,2.20085071728136,-14.2626099264319,54.1985134278042,
1,63790.1265983281,78.6653101530066,7559.13332002972,46.5232095775694,5653.53489007872,74.3718333976728,-52.8461862576795,30.0073306953631,-59.4602940108305,5653.53489007872,-0.693634261395346,-14.2779982715141,54.1875180133906,
1,63793.5065983275,78.8237227556966,7551.94633130062,47.1071298979849,5630.09680658639,74.3833881953891,-53.687509472729,30.0025645843204,-65.6155462992387,5630.09680658639,-0.81886836655849,-14.289956371395,54.1759989290197,
1,63796.866598327,78.9820086241439,7544.98504221429,47.1343769990764,5606.68154956176,74.3915542222036,-54.5241008968511,29.970029658365,-63.9934224280906,5606.68154956176,-12.1768959582168,-14.301291580741,54.0004518375718,
1,63800.3665983265,79.1476185199348,7537.88659633194,47.384726926963,5580.69107613339,74.3965740038769,-55.4004281385224,30.0095961659992,-64.3263808818409,5580.69107613339,4.66742912709196,-14.3177246573692,54.072973824792,
1,63803.8865983259,79.3144618168995,7530.91609293175,47.3820985297671,5554.72814006479,74.3979912092531,-56.2712975244763,30.0517192357514,-64.3606858117281,5554.72814006479,9.85989700027676,-14.3354874635871,54.213225082174,
1,63807.2665983253,79.4744145162776,7524.36806591028,47.2375178459158,5531.38475992723,74.3959912209753,-57.111501083074,29.9736300278578,-64.3365666698863,5531.38475992723,-6.63041511331267,-14.35306423185,54.1130375241072,
1,63810.7665983248,79.6392716258038,7517.77011238397,46.9408275782751,5505.47309813883,74.3904491032628,-57.9803402039771,30.0627080772785,-64.3226870258035,5505.47309813883,3.68323125531606,-14.3744595619398,54.1689977814417,
1,63814.1865983242,79.7991236163508,7511.46533723205,46.5136512799434,5482.17525883527,74.3816398935013,-58.8277952058985,29.9595683354615,-64.316374683095,5482.17525883527,-56.6626038607646,-14.3952443300369,54.1801003833938,
1,63817.6265983237,79.9582026844816,7505.28529377886,45.9500819349473,5456.31352479399,74.3694153343539,-59.6783444915403,30.0595313483187,-64.3117379433001,5456.31352479399,-1.25017158466017,-14.4201117189133,54.1867603790073,
1,63821.0065983231,80.112410284997,7499.34185008717,45.2734173451452,5433.06003086788,74.3541384369583,-60.511909300643,30.0198622294856,-64.3085420956164,5433.06003086788,-8.43208358913307,-14.4439435509628,54.0655239697036,
1,63824.4465983226,80.2667778261537,7493.44455527172,44.4494071927566,5407.24698592763,74.3352889513938,-61.357756474263,29.9762655051384,-61.045651161295,5407.24698592763,-0.39695749980001,-14.4720579600023,54.0634702534088,
1,63827.7865983221,80.4147584984805,7487.83212184849,43.9999314809549,5384.03685619366,74.3138295867958,-62.1762830899076,29.9732518184576,-57.2447267328685,5384.03685619366,-4.27191604073323,-14.5010785451285,54.0019231779965,
1,63831.1665983215,80.5635964363935,7482.31215167982,43.9708835074109,5358.2718194533,74.2889785710909,-63.0015746550718,29.987199411434,-55.8518455576998,5358.2718194533,-1.89407598807338,-14.5382412044687,53.9764551612457,
1,63834.646598321,80.7160541368108,7476.72603852141,43.6400634242539,5335.10472153506,74.2601276544015,-63.8477840167532,30.0293289413452,-55.9520436421169,5335.10472153506,1.89874595998936,-14.5720058052261,54.0046724417324,
1,63838.1465983204,80.8680299093407,7471.24026707232,43.1811208726422,5309.38705741238,74.2277982216245,-64.6949625186644,30.0665749935816,-55.9372119318876,5309.38705741238,9.36347910297354,-14.6110147243959,54.1389787065637,
1,63841.5065983199,81.0122057871632,7466.08819138085,42.6160603752464,5286.26216066334,74.1936656151974,-65.5042945559385,29.9710337248711,-55.9259879857779,5286.26216066334,-6.76266037220557,-14.6473973319724,54.0371022919431,
1,63845.0065983193,81.1601472153813,7460.85674394333,41.8995119991555,5260.59084445515,74.1549175383999,-66.3429412281393,30.0721227660077,-55.9154046575171,5260.59084445515,15.7018265883162,-14.6892908280509,54.2665555014499,
1,63848.3665983188,81.2996218237672,7455.92782113247,41.0768737815819,5237.50723276796,74.1146850164724,-67.1435459552822,30.0094973843851,-55.9134340939135,5237.50723276796,-21.7901559067941,-14.7281780982466,53.9447558265668,
1,63851.8065983182,81.4395614768071,7450.9798189581,40.3314951052611,5211.88139072534,74.0704486731842,-67.9583934077968,29.9961893364345,-52.2208650939261,5211.88139072534,-9.83007639309926,-14.7739428967043,53.812349908015,
1,63855.3265983177,81.5802584599042,7446.06822183098,39.5916533820748,5186.27936447635,74.0220375661673,-68.7868917767957,29.9792886696077,-51.8469694545353,5186.27936447635,22.5219733202048,-14.8223342981446,54.1413660301412,
